preds;Attrition_Flag;Customer_Age;Education_Level;Income_Category;Card_Category;Credit_Limit;Avg_Utilization_Ratio;Gender
Client desabonne;Client desabonne;47;High School;$40K - $60K;Silver;16138.0;0.077;M
Client desabonne;Client desabonne;49;Post-Graduate;$60K - $80K;Blue;8077.0;0.243;M
Client desabonne;Client abonne;42;Graduate;Less than $40K;Blue;1929.0;0.867;F
Client desabonne;Client desabonne;44;Uneducated;$60K - $80K;Blue;8645.0;0.168;M
Client abonne;Client abonne;49;Graduate;Less than $40K;Blue;2185.0;0.0;F
Client desabonne;Client desabonne;45;Graduate;$80K - $120K;Blue;24487.0;0.10300000000000001;M
Client desabonne;Client desabonne;63;High School;$60K - $80K;Blue;2567.0;0.0;M
Client desabonne;Client desabonne;44;Graduate;$80K - $120K;Blue;4131.0;0.19;M
Client desabonne;Client desabonne;44;College;Less than $40K;Silver;10790.0;0.179;F
Client desabonne;Client desabonne;40;High School;$40K - $60K;Blue;6884.0;0.145;M
Client desabonne;Client abonne;39;Uneducated;$60K - $80K;Blue;13961.0;0.09300000000000001;M
Client desabonne;Client desabonne;42;High School;$80K - $120K;Blue;29801.0;0.064;M
Client desabonne;Client desabonne;54;High School;$120K +;Blue;13219.0;0.0;M
Client desabonne;Client desabonne;46;Graduate;Less than $40K;Blue;9478.0;0.087;F
Client desabonne;Client desabonne;50;College;Less than $40K;Blue;1491.0;0.0;F
Client desabonne;Client desabonne;55;High School;$60K - $80K;Blue;9734.0;0.0;M
Client desabonne;Client desabonne;46;Graduate;$40K - $60K;Blue;2305.0;0.706;F
Client desabonne;Client desabonne;47;Uneducated;$40K - $60K;Blue;14241.0;0.146;F
Client desabonne;Client desabonne;40;Doctorate;$60K - $80K;Blue;23138.0;0.075;M
Client desabonne;Client desabonne;58;Graduate;Less than $40K;Blue;5798.0;0.309;F
Client desabonne;Client desabonne;48;Graduate;$40K - $60K;Blue;6880.0;0.20199999999999999;M
Client desabonne;Client desabonne;53;College;$40K - $60K;Blue;2075.0;0.708;F
Client desabonne;Client desabonne;50;Graduate;$80K - $120K;Blue;4589.0;0.0;M
Client abonne;Client abonne;52;Graduate;Less than $40K;Blue;2317.0;0.0;F
Client abonne;Client abonne;53;Uneducated;Less than $40K;Blue;1981.0;0.7659999999999999;F
Client desabonne;Client desabonne;56;Graduate;$40K - $60K;Blue;6038.0;0.0;F
Client desabonne;Client desabonne;49;High School;$80K - $120K;Blue;29659.0;0.039;M
Client abonne;Client abonne;54;Graduate;$60K - $80K;Blue;4320.0;0.0;M
Client desabonne;Client desabonne;41;High School;Less than $40K;Blue;5773.0;0.0;F
Client abonne;Client abonne;53;Uneducated;$80K - $120K;Blue;4503.0;0.0;M
Client desabonne;Client desabonne;47;Uneducated;$80K - $120K;Blue;29770.0;0.053;M
Client desabonne;Client desabonne;46;Post-Graduate;Less than $40K;Blue;5014.0;0.381;F
Client desabonne;Client desabonne;53;High School;Less than $40K;Blue;3445.0;0.312;F
Client desabonne;Client desabonne;60;Graduate;$80K - $120K;Blue;23412.0;0.046;M
Client desabonne;Client desabonne;59;Graduate;Less than $40K;Blue;3044.0;0.529;F
Client desabonne;Client desabonne;56;Uneducated;Less than $40K;Blue;3864.0;0.428;M
Client desabonne;Client desabonne;50;Graduate;$60K - $80K;Blue;23090.0;0.036000000000000004;M
Client desabonne;Client desabonne;63;Graduate;$60K - $80K;Blue;14035.0;0.147;M
Client abonne;Client abonne;43;Uneducated;Less than $40K;Blue;2962.0;0.85;F
Client desabonne;Client desabonne;61;Uneducated;$60K - $80K;Blue;2201.0;0.517;M
Client desabonne;Client desabonne;37;Post-Graduate;Less than $40K;Blue;2061.0;0.72;F
Client desabonne;Client desabonne;41;Uneducated;$120K +;Blue;15911.0;0.055999999999999994;M
Client abonne;Client abonne;56;College;$120K +;Blue;16867.0;0.0;M
Client desabonne;Client desabonne;56;Graduate;$60K - $80K;Blue;2783.0;0.5479999999999999;M
Client abonne;Client abonne;52;Post-Graduate;Less than $40K;Blue;2972.0;0.0;F
Client desabonne;Client desabonne;40;High School;$40K - $60K;Blue;5124.0;0.436;F
Client desabonne;Client desabonne;63;Graduate;$40K - $60K;Blue;2880.0;0.82;M
Client desabonne;Client desabonne;58;High School;$40K - $60K;Blue;5579.0;0.0;M
Client desabonne;Client desabonne;46;Uneducated;$80K - $120K;Blue;34516.0;0.046;M
Client desabonne;Client desabonne;37;Graduate;$40K - $60K;Blue;4394.0;0.201;F
Client desabonne;Client desabonne;46;Graduate;$80K - $120K;Blue;18325.0;0.039;M
Client desabonne;Client desabonne;46;Post-Graduate;Less than $40K;Blue;3773.0;0.523;F
Client desabonne;Client desabonne;41;Graduate;$80K - $120K;Blue;21684.0;0.081;M
Client desabonne;Client desabonne;48;High School;$40K - $60K;Blue;1919.0;0.40299999999999997;F
Client desabonne;Client desabonne;49;Graduate;$40K - $60K;Blue;9995.0;0.171;F
Client desabonne;Client desabonne;44;Graduate;$80K - $120K;Blue;11910.0;0.17600000000000002;M
Client desabonne;Client desabonne;39;College;Less than $40K;Blue;2279.0;0.6709999999999999;F
Client desabonne;Client desabonne;57;College;$40K - $60K;Blue;3539.0;0.0;M
Client desabonne;Client desabonne;48;High School;$80K - $120K;Blue;30579.0;0.044000000000000004;M
Client desabonne;Client desabonne;47;High School;$80K - $120K;Blue;24480.0;0.079;M
Client desabonne;Client desabonne;54;College;Less than $40K;Blue;1638.0;0.0;F
Client desabonne;Client desabonne;54;Graduate;$60K - $80K;Blue;2947.0;0.752;M
Client desabonne;Client desabonne;52;High School;$80K - $120K;Blue;5738.0;0.19399999999999998;M
Client desabonne;Client desabonne;59;College;$40K - $60K;Blue;7251.0;0.221;M
Client desabonne;Client desabonne;56;College;Less than $40K;Blue;2641.0;0.47600000000000003;F
Client desabonne;Client desabonne;55;High School;$80K - $120K;Blue;16794.0;0.048;M
Client desabonne;Client desabonne;48;College;$40K - $60K;Blue;9336.0;0.179;F
Client desabonne;Client desabonne;56;College;Less than $40K;Blue;2763.0;0.9109999999999999;F
Client desabonne;Client desabonne;41;Uneducated;$60K - $80K;Blue;17391.0;0.06;M
Client desabonne;Client desabonne;65;High School;Less than $40K;Blue;3198.0;0.78;F
Client desabonne;Client desabonne;34;Post-Graduate;$80K - $120K;Blue;5100.0;0.35;M
Client desabonne;Client desabonne;56;Post-Graduate;$60K - $80K;Blue;3955.0;0.636;M
Client desabonne;Client desabonne;62;High School;Less than $40K;Blue;3140.0;0.632;F
Client desabonne;Client desabonne;38;Uneducated;Less than $40K;Blue;2264.0;0.0;F
Client desabonne;Client desabonne;58;High School;$60K - $80K;Blue;6385.0;0.24;M
Client desabonne;Client desabonne;41;Graduate;$40K - $60K;Blue;2375.0;0.698;F
Client desabonne;Client desabonne;33;Graduate;$60K - $80K;Blue;1963.0;0.877;M
Client desabonne;Client desabonne;47;College;Less than $40K;Blue;4256.0;0.255;F
Client desabonne;Client desabonne;56;Graduate;Less than $40K;Blue;5097.0;0.226;F
Client desabonne;Client desabonne;51;Graduate;$60K - $80K;Blue;3228.0;0.78;M
Client desabonne;Client desabonne;26;Graduate;Less than $40K;Blue;2585.0;0.7809999999999999;M
Client abonne;Client abonne;58;College;$80K - $120K;Blue;12151.0;0.14800000000000002;M
Client desabonne;Client desabonne;46;High School;$80K - $120K;Gold;34516.0;0.061;M
Client desabonne;Client desabonne;48;High School;$120K +;Blue;34516.0;0.028999999999999998;M
Client desabonne;Client desabonne;42;Uneducated;$60K - $80K;Blue;5504.0;0.0;M
Client desabonne;Client desabonne;37;Graduate;$80K - $120K;Blue;10021.0;0.12;M
Client desabonne;Client desabonne;50;High School;$40K - $60K;Silver;19853.0;0.076;M
Client desabonne;Client desabonne;41;High School;$40K - $60K;Blue;4969.0;0.16899999999999998;F
Client desabonne;Client desabonne;48;Graduate;Less than $40K;Blue;3117.0;0.514;F
Client desabonne;Client desabonne;46;College;$80K - $120K;Blue;21526.0;0.10800000000000001;M
Client desabonne;Client desabonne;61;High School;$60K - $80K;Blue;5504.0;0.257;M
Client desabonne;Client desabonne;51;High School;$120K +;Blue;7319.0;0.231;M
Client abonne;Client abonne;45;Graduate;$60K - $80K;Blue;1438.3;0.0;M
Client desabonne;Client desabonne;47;Graduate;$60K - $80K;Blue;2053.0;0.0;M
Client desabonne;Client desabonne;41;High School;$40K - $60K;Blue;12804.0;0.19699999999999998;M
Client desabonne;Client desabonne;48;College;$80K - $120K;Blue;26443.0;0.061;M
Client desabonne;Client desabonne;50;Graduate;Less than $40K;Blue;3125.0;0.617;F
Client desabonne;Client desabonne;56;Post-Graduate;Less than $40K;Blue;4930.0;0.45799999999999996;F
Client desabonne;Client desabonne;39;College;Less than $40K;Blue;9476.0;0.0;F
Client desabonne;Client desabonne;47;Graduate;$80K - $120K;Blue;11722.0;0.142;M
Client desabonne;Client desabonne;44;Graduate;$120K +;Blue;13301.0;0.0;M
Client abonne;Client abonne;43;Post-Graduate;Less than $40K;Blue;1438.3;0.0;F
Client abonne;Client abonne;59;High School;$60K - $80K;Blue;6705.0;0.0;M
Client desabonne;Client desabonne;48;College;$60K - $80K;Blue;19324.0;0.054000000000000006;M
Client desabonne;Client desabonne;44;Graduate;$40K - $60K;Blue;5331.0;0.374;M
Client desabonne;Client desabonne;45;Graduate;$60K - $80K;Blue;17625.0;0.051;M
Client desabonne;Client desabonne;39;Graduate;$80K - $120K;Blue;17438.0;0.0;M
Client abonne;Client abonne;62;High School;$60K - $80K;Blue;8077.0;0.0;M
Client desabonne;Client desabonne;26;Graduate;$40K - $60K;Blue;3290.0;0.491;M
Client desabonne;Client desabonne;60;Uneducated;Less than $40K;Blue;2402.0;0.7190000000000001;M
Client desabonne;Client desabonne;54;Doctorate;Less than $40K;Blue;9256.0;0.21600000000000003;F
Client desabonne;Client desabonne;62;Graduate;$60K - $80K;Blue;3674.0;0.244;M
Client abonne;Client abonne;57;College;$40K - $60K;Blue;6462.0;0.0;M
Client desabonne;Client desabonne;59;Graduate;$40K - $60K;Blue;1638.0;0.0;M
Client desabonne;Client desabonne;46;Graduate;$60K - $80K;Blue;4335.0;0.5720000000000001;M
Client desabonne;Client desabonne;44;High School;$60K - $80K;Blue;3233.0;0.32;M
Client desabonne;Client desabonne;43;Uneducated;$120K +;Silver;34516.0;0.055999999999999994;M
Client desabonne;Client desabonne;57;Uneducated;$120K +;Blue;19802.0;0.099;M
Client desabonne;Client desabonne;57;Graduate;$40K - $60K;Blue;10953.0;0.17800000000000002;F
Client desabonne;Client desabonne;44;Graduate;$60K - $80K;Blue;11338.0;0.0;M
Client desabonne;Client desabonne;47;Doctorate;Less than $40K;Blue;5544.0;0.214;F
Client desabonne;Client desabonne;47;Doctorate;$60K - $80K;Blue;19665.0;0.036000000000000004;M
Client desabonne;Client desabonne;50;High School;Less than $40K;Blue;2927.0;0.48200000000000004;F
Client desabonne;Client desabonne;53;College;$40K - $60K;Blue;5146.0;0.314;F
Client abonne;Client abonne;56;College;$60K - $80K;Blue;1704.0;0.0;M
Client abonne;Client abonne;55;High School;$60K - $80K;Blue;1438.3;0.0;M
Client desabonne;Client desabonne;53;High School;Less than $40K;Blue;2974.0;0.39299999999999996;F
Client desabonne;Client desabonne;57;High School;$60K - $80K;Blue;2736.0;0.6659999999999999;M
Client desabonne;Client desabonne;50;Graduate;$80K - $120K;Blue;1438.3;0.599;M
Client desabonne;Client desabonne;52;Graduate;$120K +;Blue;34516.0;0.063;M
Client desabonne;Client desabonne;60;Graduate;Less than $40K;Blue;1976.0;0.6629999999999999;M
Client desabonne;Client desabonne;49;Uneducated;$80K - $120K;Blue;8714.0;0.258;M
Client desabonne;Client desabonne;46;Doctorate;Less than $40K;Blue;8693.0;0.159;F
Client desabonne;Client desabonne;42;Uneducated;$80K - $120K;Blue;9247.0;0.077;M
Client desabonne;Client desabonne;45;High School;Less than $40K;Blue;7717.0;0.185;M
Client desabonne;Client abonne;45;Uneducated;Less than $40K;Blue;4908.0;0.0;F
Client abonne;Client abonne;44;Doctorate;Less than $40K;Blue;7222.0;0.0;F
Client desabonne;Client desabonne;61;Uneducated;$80K - $120K;Blue;21740.0;0.0;M
Client abonne;Client abonne;55;Uneducated;$60K - $80K;Blue;2323.0;0.0;M
Client desabonne;Client desabonne;45;Doctorate;$80K - $120K;Blue;11710.0;0.059000000000000004;M
Client desabonne;Client desabonne;57;High School;$40K - $60K;Blue;2278.0;0.371;F
Client desabonne;Client desabonne;31;Uneducated;$40K - $60K;Blue;4048.0;0.275;M
Client desabonne;Client desabonne;34;Graduate;Less than $40K;Blue;3663.0;0.506;F
Client abonne;Client abonne;53;Graduate;Less than $40K;Blue;1438.3;0.0;F
Client desabonne;Client desabonne;44;Graduate;Less than $40K;Blue;1717.0;0.0;F
Client desabonne;Client desabonne;50;Graduate;$80K - $120K;Blue;16813.0;0.07;M
Client desabonne;Client desabonne;33;Post-Graduate;$80K - $120K;Blue;16434.0;0.128;M
Client desabonne;Client desabonne;50;Graduate;$60K - $80K;Blue;21872.0;0.051;M
Client desabonne;Client desabonne;51;High School;$80K - $120K;Blue;15897.0;0.09;M
Client desabonne;Client desabonne;55;Graduate;Less than $40K;Blue;7361.0;0.17800000000000002;F
Client desabonne;Client desabonne;26;College;Less than $40K;Blue;1438.3;0.33299999999999996;M
Client desabonne;Client desabonne;42;Graduate;Less than $40K;Blue;8628.0;0.125;F
Client desabonne;Client desabonne;54;College;$80K - $120K;Blue;18750.0;0.091;M
Client desabonne;Client desabonne;65;Graduate;$40K - $60K;Blue;2961.0;0.53;F
Client desabonne;Client desabonne;58;High School;$60K - $80K;Blue;8308.0;0.303;M
Client desabonne;Client desabonne;39;Post-Graduate;$40K - $60K;Blue;3249.0;0.682;F
Client desabonne;Client desabonne;52;High School;$120K +;Blue;2981.0;0.456;M
Client desabonne;Client desabonne;45;Graduate;Less than $40K;Blue;8829.0;0.102;F
Client abonne;Client abonne;42;College;$60K - $80K;Blue;7340.0;0.0;M
Client desabonne;Client desabonne;57;Post-Graduate;$120K +;Blue;16952.0;0.0;M
Client abonne;Client abonne;55;Doctorate;$80K - $120K;Blue;20865.0;0.0;M
Client desabonne;Client desabonne;51;Graduate;$40K - $60K;Blue;12240.0;0.128;M
Client desabonne;Client desabonne;37;Graduate;$80K - $120K;Blue;5120.0;0.0;M
Client desabonne;Client desabonne;36;Graduate;Less than $40K;Blue;3124.0;0.51;F
Client desabonne;Client desabonne;51;High School;Less than $40K;Silver;11261.0;0.221;F
Client desabonne;Client desabonne;65;Uneducated;$40K - $60K;Blue;2468.0;0.8190000000000001;M
Client desabonne;Client desabonne;43;College;$60K - $80K;Blue;22157.0;0.061;M
Client desabonne;Client desabonne;46;Graduate;$40K - $60K;Blue;11477.0;0.0;M
Client desabonne;Client desabonne;43;Graduate;Less than $40K;Blue;3933.0;0.217;F
Client desabonne;Client desabonne;56;Graduate;$80K - $120K;Blue;8022.0;0.171;M
Client abonne;Client abonne;53;Graduate;$80K - $120K;Blue;30271.0;0.046;M
Client desabonne;Client desabonne;43;Graduate;$40K - $60K;Blue;2936.0;0.81;F
Client desabonne;Client desabonne;54;High School;$80K - $120K;Blue;1438.3;0.7879999999999999;M
Client desabonne;Client desabonne;58;Uneducated;$40K - $60K;Blue;6175.0;0.18899999999999997;F
Client desabonne;Client desabonne;41;Graduate;$80K - $120K;Blue;11806.0;0.153;M
Client desabonne;Client desabonne;48;Post-Graduate;$60K - $80K;Blue;4734.0;0.20199999999999999;M
Client desabonne;Client desabonne;55;High School;$40K - $60K;Blue;6244.0;0.40299999999999997;M
Client abonne;Client abonne;54;Graduate;Less than $40K;Blue;1438.3;0.213;F
Client desabonne;Client desabonne;35;Graduate;$80K - $120K;Blue;23561.0;0.037000000000000005;M
Client desabonne;Client desabonne;50;Uneducated;$80K - $120K;Blue;24742.0;0.068;M
Client desabonne;Client abonne;55;High School;$80K - $120K;Blue;27560.0;0.033;M
Client desabonne;Client desabonne;45;College;Less than $40K;Blue;5923.0;0.285;F
Client desabonne;Client desabonne;34;Uneducated;$60K - $80K;Blue;8581.0;0.271;M
Client desabonne;Client desabonne;55;Graduate;$40K - $60K;Blue;3156.0;0.7979999999999999;F
Client desabonne;Client desabonne;46;Graduate;$60K - $80K;Blue;1535.0;0.456;M
Client abonne;Client abonne;61;Graduate;Less than $40K;Blue;2122.0;0.261;F
Client desabonne;Client desabonne;51;Graduate;Less than $40K;Blue;5822.0;0.41;F
Client desabonne;Client desabonne;39;Doctorate;$60K - $80K;Blue;3537.0;0.7120000000000001;M
Client desabonne;Client desabonne;43;Graduate;$120K +;Blue;34516.0;0.062;M
Client desabonne;Client desabonne;53;Graduate;$60K - $80K;Blue;16320.0;0.0;M
Client desabonne;Client desabonne;38;High School;$80K - $120K;Blue;2407.0;0.35;M
Client desabonne;Client desabonne;49;High School;Less than $40K;Blue;3538.0;0.0;F
Client desabonne;Client desabonne;53;Graduate;$80K - $120K;Blue;34516.0;0.073;M
Client desabonne;Client desabonne;46;Post-Graduate;$40K - $60K;Silver;15459.0;0.0;M
Client desabonne;Client desabonne;44;Uneducated;Less than $40K;Blue;4307.0;0.0;F
Client desabonne;Client desabonne;58;Uneducated;$40K - $60K;Blue;2848.0;0.515;F
Client desabonne;Client desabonne;55;High School;$120K +;Blue;34516.0;0.037000000000000005;M
Client desabonne;Client desabonne;57;High School;$80K - $120K;Blue;15428.0;0.10099999999999999;M
Client desabonne;Client desabonne;57;High School;$40K - $60K;Blue;2544.0;0.757;M
Client abonne;Client abonne;48;High School;$80K - $120K;Blue;9959.0;0.0;M
Client desabonne;Client desabonne;51;Graduate;$60K - $80K;Blue;8796.0;0.28600000000000003;M
Client desabonne;Client desabonne;53;Uneducated;Less than $40K;Blue;3428.0;0.457;F
Client desabonne;Client desabonne;45;Doctorate;Less than $40K;Blue;1438.3;0.0;F
Client desabonne;Client desabonne;41;Post-Graduate;$60K - $80K;Blue;18001.0;0.05;M
Client desabonne;Client desabonne;51;Graduate;Less than $40K;Blue;2680.0;0.654;F
Client desabonne;Client desabonne;46;High School;Less than $40K;Blue;4675.0;0.371;F
Client desabonne;Client desabonne;40;College;Less than $40K;Blue;2448.0;0.6920000000000001;F
Client desabonne;Client desabonne;33;Doctorate;$60K - $80K;Blue;4049.0;0.0;M
Client desabonne;Client desabonne;53;High School;$80K - $120K;Blue;8154.0;0.122;M
Client desabonne;Client desabonne;63;High School;$40K - $60K;Blue;4559.0;0.345;M
Client desabonne;Client desabonne;61;Uneducated;$80K - $120K;Blue;19354.0;0.051;M
Client desabonne;Client abonne;56;High School;$60K - $80K;Blue;2340.0;0.825;M
Client desabonne;Client desabonne;53;Graduate;$60K - $80K;Blue;13848.0;0.1;M
Client abonne;Client abonne;62;Graduate;Less than $40K;Blue;2490.0;0.20600000000000002;F
Client desabonne;Client desabonne;37;Graduate;$60K - $80K;Blue;2578.0;0.976;M
Client abonne;Client desabonne;49;Uneducated;$80K - $120K;Silver;34516.0;0.0;M
Client desabonne;Client desabonne;55;High School;$80K - $120K;Blue;6514.0;0.34700000000000003;M
Client desabonne;Client desabonne;50;Graduate;$80K - $120K;Blue;4051.0;0.292;M
Client desabonne;Client desabonne;48;College;$60K - $80K;Blue;11959.0;0.139;M
Client desabonne;Client desabonne;60;Uneducated;$40K - $60K;Blue;2070.0;0.0;F
Client desabonne;Client desabonne;47;College;$120K +;Blue;3636.0;0.278;M
Client desabonne;Client desabonne;54;Uneducated;$60K - $80K;Blue;11067.0;0.22699999999999998;M
Client desabonne;Client desabonne;53;Doctorate;$60K - $80K;Blue;11262.0;0.127;M
Client desabonne;Client desabonne;56;Graduate;$40K - $60K;Blue;5108.0;0.324;F
Client desabonne;Client desabonne;56;High School;$40K - $60K;Blue;2072.0;0.745;F
Client desabonne;Client desabonne;41;Uneducated;$80K - $120K;Blue;4119.0;0.402;M
Client desabonne;Client desabonne;60;Graduate;$40K - $60K;Blue;5903.0;0.226;F
Client desabonne;Client desabonne;49;Post-Graduate;$40K - $60K;Blue;5918.0;0.142;F
Client desabonne;Client desabonne;46;Graduate;$40K - $60K;Blue;6741.0;0.259;M
Client desabonne;Client desabonne;36;High School;Less than $40K;Blue;3880.0;0.397;F
